if_plate_id,position,sample,antibody,gene_names,locations
1413,F11,5,HPA046771,ST8SIA5,"Plasma membrane,Cytoskeleton (Cytokinetic bridge)"
1413,F11,6,HPA046771,ST8SIA5,"Plasma membrane,Cytoskeleton (Cytokinetic bridge)"
1413,F12,2,HPA057636,PJA2,Cytoskeleton (Intermediate filaments)
1413,F12,3,HPA057636,PJA2,Cytoskeleton (Intermediate filaments)
1413,F3,1,HPA040628,CCDC89,Nucleoplasm
1413,F3,2,HPA040628,CCDC89,Nucleoplasm
1413,F4,2,HPA048536,PVALB,Nucleoplasm
1413,F4,3,HPA048536,PVALB,Nucleoplasm
1413,F7,1,HPA069806,SLC25A34,Mitochondria
1413,F7,2,HPA069806,SLC25A34,Mitochondria
1413,F9,1,HPA070762,TTF2,Cytoplasm
1413,F9,2,HPA070762,TTF2,Cytoplasm
1413,G10,3,HPA071662,EYA1,Cytoplasm
1413,G10,4,HPA071662,EYA1,Cytoplasm
1413,G3,2,HPA050296,PCDHB3,Vesicles
1413,G3,3,HPA050296,PCDHB3,Vesicles
1413,G4,2,HPA048955,LDB3,Focal Adhesions
1413,G4,3,HPA048955,LDB3,Focal Adhesions
1413,G6,1,HPA064807,CD33,Nucleoplasm
1413,G6,4,HPA064807,CD33,Nucleoplasm
1413,G7,2,HPA068921,EXTL2,"Nucleus,Cytoplasm"
1413,G7,3,HPA068921,EXTL2,"Nucleus,Cytoplasm"
1413,G8,1,HPA067690,ZNF853,Nucleoli
1413,G8,3,HPA067690,ZNF853,Nucleoli
1413,H10,2,HPA067492,C16orf72,Nucleoplasm
1413,H10,3,HPA067492,C16orf72,Nucleoplasm
1413,H5,1,HPA059153,ZNF684,"Cytoplasm,Nucleoplasm"
1413,H5,3,HPA059153,ZNF684,"Cytoplasm,Nucleoplasm"
1413,H8,3,HPA067398,TBC1D14,Nucleoplasm
1413,H8,6,HPA067398,TBC1D14,Nucleoplasm
1414,A5,1,HPA047859,CKM,"Nucleus,Vesicles"
1414,A5,2,HPA047859,CKM,"Nucleus,Vesicles"
1414,A6,3,HPA069064,RPL29,"Nucleoli,Cytoplasm,Endoplasmic reticulum"
1414,A6,6,HPA069064,RPL29,"Nucleoli,Cytoplasm,Endoplasmic reticulum"
1414,A7,1,HPA069743,TBC1D10C,Nuclear bodies
1414,A7,2,HPA069743,TBC1D10C,Nuclear bodies
1414,A8,2,HPA070701,TMEM59L,"Cytoskeleton (Actin filaments),Nucleoplasm"
1414,A8,3,HPA070701,TMEM59L,"Cytoskeleton (Actin filaments),Nucleoplasm"
1414,B8,5,HPA070225,PSMG1,"Cytoplasm,Golgi apparatus"
1414,B8,7,HPA070225,PSMG1,"Cytoplasm,Golgi apparatus"
1414,C1,1,HPA026676,C1orf64,Nucleoplasm
1414,C1,2,HPA026676,C1orf64,Nucleoplasm
1414,C5,2,HPA061006,NRSN1,Vesicles
1414,C5,4,HPA061006,NRSN1,Vesicles
1414,C7,1,HPA065720,ANKRD65,Nucleoplasm
1414,C7,3,HPA065720,ANKRD65,Nucleoplasm
1414,C8,1,HPA071913,KISS1R,"Plasma membrane,Vesicles"
1414,C8,2,HPA071913,KISS1R,"Plasma membrane,Vesicles"
1414,D11,1,HPA051194,CYP19A1,Vesicles
1414,D11,2,HPA051194,CYP19A1,Vesicles
1414,D12,2,HPA063771,CYP24A1,"Plasma membrane,Nucleoplasm"
1414,D12,3,HPA063771,CYP24A1,"Plasma membrane,Nucleoplasm"
1414,D7,1,HPA065721,SMIM6,Nucleus
1414,D7,4,HPA065721,SMIM6,Nucleus
1414,E11,1,HPA058547,CYB5A,"Cytoplasm,Vesicles"
1414,E11,2,HPA058547,CYB5A,"Cytoplasm,Vesicles"
1414,E3,1,HPA019675,RNF128,"Cytoskeleton (Intermediate filaments),Nucleoplasm"
1414,E3,6,HPA019675,RNF128,"Cytoskeleton (Intermediate filaments),Nucleoplasm"
1414,E7,1,HPA066618,DIO1,Vesicles
1414,E7,2,HPA066618,DIO1,Vesicles
1414,F12,1,HPA067637,SLC30A3,"Nucleus,Cytoplasm"
1414,F12,2,HPA067637,SLC30A3,"Nucleus,Cytoplasm"
1414,F2,2,HPA016607,PLIN2,Vesicles
1414,F2,3,HPA016607,PLIN2,Vesicles
1414,F5,1,HPA067493,SP140,Nucleoli (Fibrillar center)
1414,F5,2,HPA067493,SP140,Nucleoli (Fibrillar center)
1414,F6,2,HPA067695,SEC14L6,Nucleoplasm
1414,F6,3,HPA067695,SEC14L6,Nucleoplasm
1414,F7,2,HPA066648,SMIM18,"Nucleus,Centrosome"
1414,F7,3,HPA066648,SMIM18,"Nucleus,Centrosome"
1414,F9,1,HPA015534,CREB3L2,"Endoplasmic reticulum,Nucleoplasm"
1414,F9,4,HPA015534,CREB3L2,"Endoplasmic reticulum,Nucleoplasm"
1414,G2,2,HPA052735,ZNF878,Nucleus
1414,G2,3,HPA052735,ZNF878,Nucleus
1414,G3,5,HPA043022,C10orf82,Mitochondria
1414,G3,6,HPA043022,C10orf82,Mitochondria
1414,H3,1,HPA044161,ZNF501,Endoplasmic reticulum
1414,H3,2,HPA044161,ZNF501,Endoplasmic reticulum
1414,H4,1,HPA047655,IGFL4,NULL
1414,H4,2,HPA047655,IGFL4,NULL
1414,H6,2,HPA068429,GXYLT2,Nucleoplasm
1414,H6,3,HPA068429,GXYLT2,Nucleoplasm
1414,H8,1,HPA072536,TMEM14A,"Endoplasmic reticulum,Nucleoplasm"
1414,H8,2,HPA072536,TMEM14A,"Endoplasmic reticulum,Nucleoplasm"
1416,A7,1,HPA051384,BACH2,Mitochondria
1416,A7,2,HPA051384,BACH2,Mitochondria
1416,A8,1,HPA050297,OLFM3,Vesicles
1416,A8,2,HPA050297,OLFM3,Vesicles
1416,A9,1,HPA049775,FBXO48,Nuclear speckles
1416,A9,2,HPA049775,FBXO48,Nuclear speckles
1416,B1,3,HPA058945,CENPP,"Nucleus,Nucleoli"
1416,B1,4,HPA058945,CENPP,"Nucleus,Nucleoli"
1416,B12,1,HPA068103,MACF1,Plasma membrane
1416,B12,2,HPA068103,MACF1,Plasma membrane
1416,B9,3,HPA050061,TRIM62,Focal Adhesions
1416,B9,5,HPA050061,TRIM62,Focal Adhesions
1416,C11,1,HPA059919,FEM1C,Nucleoplasm
1416,C11,2,HPA059919,FEM1C,Nucleoplasm
1416,C6,3,HPA046918,TCEANC2,Nucleoplasm
1416,C6,6,HPA046918,TCEANC2,Nucleoplasm
1416,D10,5,HPA059209,FOXN3,"Nucleus,Plasma membrane,Cytoskeleton (Cytokinetic bridge)"
1416,D10,6,HPA059209,FOXN3,"Nucleus,Plasma membrane,Cytoskeleton (Cytokinetic bridge)"
1416,D11,2,HPA062639,ZNF616,Centrosome
1416,D11,3,HPA062639,ZNF616,Centrosome
1416,D12,6,HPA068790,CECR6,"Plasma membrane,Nucleoplasm"
1416,D12,8,HPA068790,CECR6,"Plasma membrane,Nucleoplasm"
1416,E10,1,HPA059180,NNMT,Golgi apparatus
1416,E10,2,HPA059180,NNMT,Golgi apparatus
1416,E11,1,HPA062095,KLHL30,Microtubule organizing center
1416,E11,2,HPA062095,KLHL30,Microtubule organizing center
1416,E6,1,HPA052515,TMEM81,Cytoskeleton (Intermediate filaments)
1416,E6,2,HPA052515,TMEM81,Cytoskeleton (Intermediate filaments)
1416,E9,2,HPA058401,TMEM71,Mitochondria
1416,E9,9,HPA058401,TMEM71,Mitochondria
1416,F1,1,HPA068125,ZNF286B,Nuclear speckles
1416,F1,2,HPA068125,ZNF286B,Nuclear speckles
1416,F8,1,HPA023157,ZNF624,Vesicles
1416,F8,2,HPA023157,ZNF624,Vesicles
1416,G2,1,HPA066697,TARSL2,NULL
1416,G2,2,HPA066697,TARSL2,NULL
1416,G6,1,HPA056493,RGS17,NULL
1416,G6,2,HPA056493,RGS17,NULL
1416,G7,3,HPA038564,MSS51,Vesicles
1416,G7,7,HPA038564,MSS51,Vesicles
1416,H5,1,HPA054782,FBXO48,Nucleus
1416,H5,2,HPA054782,FBXO48,Nucleus
1417,A1,2,HPA065482,UBXN2A,Centrosome
1417,A1,3,HPA065482,UBXN2A,Centrosome
1417,A10,1,HPA059545,LTK,Vesicles
1417,A10,2,HPA059545,LTK,Vesicles
1417,A12,4,HPA068792,PIAS2,Nucleoplasm
1417,A12,5,HPA068792,PIAS2,Nucleoplasm
1417,A5,1,HPA071251,ACTR10,Nucleoli
1417,A5,2,HPA071251,ACTR10,Nucleoli
1417,B11,1,HPA065278,CLSPN,Nucleoplasm
1417,B11,4,HPA065278,CLSPN,Nucleoplasm
1417,B3,1,HPA070194,DZIP1,"Cytoplasm,Microtubule organizing center,Nucleoplasm"
1417,B3,2,HPA070194,DZIP1,"Cytoplasm,Microtubule organizing center,Nucleoplasm"
1417,C12,1,HPA068845,WEE1,Nucleoli
1417,C12,2,HPA068845,WEE1,Nucleoli
1417,C3,2,HPA066290,RPRD1B,"Cytoplasm,Centrosome"
1417,C3,3,HPA066290,RPRD1B,"Cytoplasm,Centrosome"
1417,C6,1,HPA071952,MCM10,Nucleus
1417,C6,2,HPA071952,MCM10,Nucleus
1417,D1,1,HPA070119,NULL,"Cytoplasm,Nuclear bodies"
1417,D1,3,HPA070119,NULL,"Cytoplasm,Nuclear bodies"
1417,D10,2,HPA059243,DCX,Cytoplasm
1417,D10,6,HPA059243,DCX,Cytoplasm
1417,D2,1,HPA071067,PTPRR,"Cytoplasm,Cell Junctions"
1417,D2,6,HPA071067,PTPRR,"Cytoplasm,Cell Junctions"
1417,D5,1,HPA066708,PARP9,"Cytoplasm,Nucleoplasm"
1417,D5,3,HPA066708,PARP9,"Cytoplasm,Nucleoplasm"
1417,E11,4,HPA067939,MED13,Nucleus
1417,E11,6,HPA067939,MED13,Nucleus
1417,E5,2,HPA066953,YME1L1,"Mitochondria,Nuclear bodies"
1417,E5,3,HPA066953,YME1L1,"Mitochondria,Nuclear bodies"
1417,F2,1,HPA070751,PAX2,"Nucleoli,Golgi apparatus"
1417,F2,3,HPA070751,PAX2,"Nucleoli,Golgi apparatus"
1417,F4,1,HPA071554,CHRNA1,Plasma membrane
1417,F4,2,HPA071554,CHRNA1,Plasma membrane
1417,H4,2,HPA071310,THAP1,"Vesicles,Nucleoplasm"
1417,H4,3,HPA071310,THAP1,"Vesicles,Nucleoplasm"
1417,H7,3,HPA017888,TNNT2,"Nucleus,Nucleoli,Cytoskeleton (Microtubules)"
1417,H7,4,HPA017888,TNNT2,"Nucleus,Nucleoli,Cytoskeleton (Microtubules)"
1418,A10,1,HPA068759,EML6,NULL
1418,A10,2,HPA068759,EML6,NULL
1418,A2,3,HPA067418,C20orf194,"Nucleoli,Cytoplasm"
1418,A2,4,HPA067418,C20orf194,"Nucleoli,Cytoplasm"
1418,A7,1,HPA062706,ELF5,NULL
1418,A7,2,HPA062706,ELF5,NULL
1418,A9,3,HPA067629,ICAM4,Nuclear speckles
1418,A9,4,HPA067629,ICAM4,Nuclear speckles
1418,B6,1,HPA059700,FOXQ1,Nucleus
1418,B6,4,HPA059700,FOXQ1,Nucleus
1418,B7,1,HPA062496,BATF2,Nucleoli
1418,B7,2,HPA062496,BATF2,Nucleoli
1418,C1,2,HPA066095,SPON2,NULL
1418,C1,3,HPA066095,SPON2,NULL
1418,C10,1,HPA069543,CNOT7,NULL
1418,C10,3,HPA069543,CNOT7,NULL
1418,C2,1,HPA069382,REV3L,Nucleoplasm
1418,C2,3,HPA069382,REV3L,Nucleoplasm
1418,C3,1,HPA066846,FOXA2,"Cell Junctions,Nucleoplasm"
1418,C3,4,HPA066846,FOXA2,"Cell Junctions,Nucleoplasm"
1418,C9,1,HPA067596,ZNF556,"Nucleus,Nucleoli,Vesicles"
1418,C9,3,HPA067596,ZNF556,"Nucleus,Nucleoli,Vesicles"
1418,E3,1,HPA071856,ZIM2,"Cytoplasm,Nuclear speckles"
1418,E3,4,HPA071856,ZIM2,"Cytoplasm,Nuclear speckles"
1418,E6,1,HPA064156,ASXL1,"Nucleus,Nucleoli"
1418,E6,3,HPA064156,ASXL1,"Nucleus,Nucleoli"
1418,G3,2,HPA071955,ATXN2L,Cytoplasm
1418,G3,3,HPA071955,ATXN2L,Cytoplasm
1418,G8,3,HPA066148,LDHD,Cytoplasm
1418,G8,4,HPA066148,LDHD,Cytoplasm
1418,H1,1,HPA067204,FGFR3,NULL
1418,H1,2,HPA067204,FGFR3,NULL
1418,H10,1,HPA069293,TTC6,Centrosome
1418,H10,6,HPA069293,TTC6,Centrosome
1419,A5,2,HPA071067,PTPRR,Plasma membrane
1419,A5,3,HPA071067,PTPRR,Plasma membrane
1419,B10,1,HPA069711,NFAT5,Nucleus
1419,B10,2,HPA069711,NFAT5,Nucleus
1419,C12,1,HPA071048,BRAF,Vesicles
1419,C12,2,HPA071048,BRAF,Vesicles
1419,D10,1,HPA067204,FGFR3,Endoplasmic reticulum
1419,D10,2,HPA067204,FGFR3,Endoplasmic reticulum
1419,D3,4,HPA071533,ZNF398,"Mitochondria,Nucleoplasm"
1419,D3,7,HPA071533,ZNF398,"Mitochondria,Nucleoplasm"
1419,E8,2,HPA059700,FOXQ1,Nucleus
1419,E8,4,HPA059700,FOXQ1,Nucleus
1419,G7,2,HPA067496,PSEN1,"Nucleus,Golgi apparatus"
1419,G7,3,HPA067496,PSEN1,"Nucleus,Golgi apparatus"
1419,G8,2,HPA061395,ARHGAP25,"Vesicles,Nucleoplasm"
1419,G8,3,HPA061395,ARHGAP25,"Vesicles,Nucleoplasm"
1419,H1,1,HPA068845,WEE1,Nucleoli
1419,H1,3,HPA068845,WEE1,Nucleoli
1419,H6,1,HPA067495,DAB1,"Nucleoli,Vesicles"
1419,H6,2,HPA067495,DAB1,"Nucleoli,Vesicles"
1421,A2,2,HPA046901,KRBOX1,NULL
1421,A2,4,HPA046901,KRBOX1,NULL
1421,A3,2,HPA001628,INPP4A,NULL
1421,A3,3,HPA001628,INPP4A,NULL
1421,A4,1,HPA049549,C2orf88,"Plasma membrane,Nucleoplasm"
1421,A4,3,HPA049549,C2orf88,"Plasma membrane,Nucleoplasm"
1421,B10,5,HPA047703,FAM84A,Nucleoplasm
1421,B10,6,HPA047703,FAM84A,Nucleoplasm
1421,B12,1,HPA061023,C15orf41,Nucleoplasm
1421,B12,2,HPA061023,C15orf41,Nucleoplasm
1421,B2,1,HPA047017,PARD6G,Plasma membrane
1421,B2,4,HPA047017,PARD6G,Plasma membrane
1421,B3,2,HPA006433,MYRIP,"Golgi apparatus,Aggresome"
1421,B3,4,HPA006433,MYRIP,"Golgi apparatus,Aggresome"
1421,B5,1,HPA039799,ZNF385A,"Cytoplasm,Nucleoplasm"
1421,B5,2,HPA039799,ZNF385A,"Cytoplasm,Nucleoplasm"
1421,B6,1,HPA063568,C14orf1,NULL
1421,B6,3,HPA063568,C14orf1,NULL
1421,C12,1,HPA058768,FAM155A,"Nucleus,Vesicles"
1421,C12,4,HPA058768,FAM155A,"Nucleus,Vesicles"
1421,C3,1,HPA017285,FRMD3,"Golgi apparatus,Nucleoplasm"
1421,C3,3,HPA017285,FRMD3,"Golgi apparatus,Nucleoplasm"
1421,C5,1,HPA051382,NLRP7,Golgi apparatus
1421,C5,2,HPA051382,NLRP7,Golgi apparatus
1421,D1,3,HPA055998,ZNF682,Golgi apparatus
1421,D1,4,HPA055998,ZNF682,Golgi apparatus
1421,D12,1,HPA057242,CTTN,"Cytoplasm,Golgi apparatus,Vesicles"
1421,D12,2,HPA057242,CTTN,"Cytoplasm,Golgi apparatus,Vesicles"
1421,E10,1,HPA059515,CACNB3,NULL
1421,E10,2,HPA059515,CACNB3,NULL
1421,E11,1,HPA059142,IKZF2,Nucleoplasm
1421,E11,2,HPA059142,IKZF2,Nucleoplasm
1421,E4,2,HPA054049,FAM46C,NULL
1421,E4,3,HPA054049,FAM46C,NULL
1421,E6,2,HPA044165,TMEM40,Cytoplasm
1421,E6,3,HPA044165,TMEM40,Cytoplasm
1421,E9,1,HPA048899,ARID4A,Nucleoplasm
1421,E9,2,HPA048899,ARID4A,Nucleoplasm
1421,F1,7,HPA055967,MBOAT7,Cytoplasm
1421,F1,9,HPA055967,MBOAT7,Cytoplasm
1421,F2,1,HPA053444,RGL2,Nuclear bodies
1421,F2,2,HPA053444,RGL2,Nuclear bodies
1421,F4,3,HPA056616,KLHDC7A,Nuclear speckles
1421,F4,4,HPA056616,KLHDC7A,Nuclear speckles
1421,F8,1,HPA048635,TMC4,Vesicles
1421,F8,2,HPA048635,TMC4,Vesicles
1421,G1,4,HPA046997,ACVR2A,Cytoplasm
1421,G1,6,HPA046997,ACVR2A,Cytoplasm
1421,G3,5,HPA049117,BCL11B,Nucleus
1421,G3,7,HPA049117,BCL11B,Nucleus
1421,G4,1,HPA036139,FSIP2,Cytoskeleton (Microtubules)
1421,G4,2,HPA036139,FSIP2,Cytoskeleton (Microtubules)
1421,G5,5,HPA030487,KCNH5,Cytoskeleton (Microtubules)
1421,G5,7,HPA030487,KCNH5,Cytoskeleton (Microtubules)
1421,G8,1,HPA048767,DPP10,NULL
1421,G8,2,HPA048767,DPP10,NULL
1421,G9,1,HPA048884,LTB,Centrosome
1421,G9,3,HPA048884,LTB,Centrosome
1421,H1,6,HPA046762,TMEM56,"Cytoplasm,Nuclear speckles"
1421,H1,7,HPA046762,TMEM56,"Cytoplasm,Nuclear speckles"
1421,H10,1,HPA059676,ZNF784,Nucleus
1421,H10,2,HPA059676,ZNF784,Nucleus
1421,H11,1,HPA059239,ZNF362,Nucleus
1421,H11,2,HPA059239,ZNF362,Nucleus
1421,H2,3,HPA005856,TP53INP1,NULL
1421,H2,4,HPA005856,TP53INP1,NULL
1421,H5,1,HPA031464,FAM83B,"Vesicles,Nucleoplasm"
1421,H5,3,HPA031464,FAM83B,"Vesicles,Nucleoplasm"
1421,H6,1,HPA055043,PPP1R1C,Nucleoplasm
1421,H6,3,HPA055043,PPP1R1C,Nucleoplasm
1421,H9,1,HPA045954,CAB39L,Vesicles
1421,H9,2,HPA045954,CAB39L,Vesicles
1422,A10,1,HPA044067,ABCC5,"Plasma membrane,Cell Junctions,Nucleoplasm"
1422,A10,2,HPA044067,ABCC5,"Plasma membrane,Cell Junctions,Nucleoplasm"
1422,A2,1,HPA065224,MAGEB2,"Cytoplasm,Vesicles"
1422,A2,2,HPA065224,MAGEB2,"Cytoplasm,Vesicles"
1422,A3,1,HPA065435,ZNF528,Nuclear speckles
1422,A3,2,HPA065435,ZNF528,Nuclear speckles
1422,A4,1,HPA066861,FAM181B,"Nuclear membrane,Mitochondria"
1422,A4,2,HPA066861,FAM181B,"Nuclear membrane,Mitochondria"
1422,A7,4,HPA015564,STXBP2,Cytoplasm
1422,A7,5,HPA015564,STXBP2,Cytoplasm
1422,A9,1,HPA050779,NFYA,Nucleoplasm
1422,A9,2,HPA050779,NFYA,Nucleoplasm
1422,B7,3,HPA014179,LXN,"Cytoplasm,Nucleoplasm"
1422,B7,5,HPA014179,LXN,"Cytoplasm,Nucleoplasm"
1422,C12,1,HPA059632,ZNF559,"Aggresome,Nucleoplasm"
1422,C12,2,HPA059632,ZNF559,"Aggresome,Nucleoplasm"
1422,C5,1,HPA030138,GALNT14,"Nucleus,Golgi apparatus"
1422,C5,2,HPA030138,GALNT14,"Nucleus,Golgi apparatus"
1422,C7,1,HPA008773,CA12,Nucleus
1422,C7,2,HPA008773,CA12,Nucleus
1422,D1,1,HPA063697,SLC12A2,Vesicles
1422,D1,2,HPA063697,SLC12A2,Vesicles
1422,D12,3,HPA058353,SLC14A1,Vesicles
1422,D12,5,HPA058353,SLC14A1,Vesicles
1422,D3,1,HPA067823,ZNF223,Nucleus
1422,D3,2,HPA067823,ZNF223,Nucleus
1422,D4,1,HPA070923,FUT9,"Cytoplasm,Nucleoplasm"
1422,D4,2,HPA070923,FUT9,"Cytoplasm,Nucleoplasm"
1422,D7,1,HPA010506,UPK3B,"Cytoplasm,Nucleoplasm"
1422,D7,2,HPA010506,UPK3B,"Cytoplasm,Nucleoplasm"
1422,E1,1,HPA063945,ZNF383,"Nucleus,Nuclear membrane"
1422,E1,2,HPA063945,ZNF383,"Nucleus,Nuclear membrane"
1422,E10,1,HPA045484,ARHGEF38,Nucleoplasm
1422,E10,2,HPA045484,ARHGEF38,Nucleoplasm
1422,E11,1,HPA044976,UBE2N,Nucleus
1422,E11,2,HPA044976,UBE2N,Nucleus
1422,E3,2,HPA067913,PLIN5,"Cytoplasm,Nuclear bodies"
1422,E3,4,HPA067913,PLIN5,"Cytoplasm,Nuclear bodies"
1422,E5,2,HPA071920,DUSP2,"Nucleus,Nuclear membrane"
1422,E5,3,HPA071920,DUSP2,"Nucleus,Nuclear membrane"
1422,F1,1,HPA063795,SRCIN1,Cell Junctions
1422,F1,2,HPA063795,SRCIN1,Cell Junctions
1422,F2,1,HPA062904,ABCA5,Nucleus
1422,F2,2,HPA062904,ABCA5,Nucleus
1422,F4,4,HPA071268,SMIM5,"Microtubule organizing center,Nucleoplasm"
1422,F4,5,HPA071268,SMIM5,"Microtubule organizing center,Nucleoplasm"
1422,F6,1,HPA012601,FABP6,"Golgi apparatus,Nucleoplasm"
1422,F6,2,HPA012601,FABP6,"Golgi apparatus,Nucleoplasm"
1422,G1,1,HPA064895,EGLN3,Cytoplasm
1422,G1,2,HPA064895,EGLN3,Cytoplasm
1422,G12,1,HPA061742,ASB13,"Nucleus,Golgi apparatus"
1422,G12,3,HPA061742,ASB13,"Nucleus,Golgi apparatus"
1422,H11,1,HPA047846,ZNF664,Nuclear bodies
1422,H11,2,HPA047846,ZNF664,Nuclear bodies
1422,H2,1,HPA068812,KIAA0040,Nucleoplasm
1422,H2,2,HPA068812,KIAA0040,Nucleoplasm
1422,H4,1,HPA066527,PAG1,"Plasma membrane,Vesicles"
1422,H4,2,HPA066527,PAG1,"Plasma membrane,Vesicles"
1422,H6,1,HPA002024,FGR,"Plasma membrane,Aggresome"
1422,H6,2,HPA002024,FGR,"Plasma membrane,Aggresome"
1423,A1,3,HPA062887,ZNF713,Nucleoli
1423,A1,4,HPA062887,ZNF713,Nucleoli
1423,A10,3,HPA049376,NTF4,Golgi apparatus
1423,A10,4,HPA049376,NTF4,Golgi apparatus
1423,A12,1,HPA032050,KIAA1522,Cell Junctions
1423,A12,2,HPA032050,KIAA1522,Cell Junctions
1423,A2,1,HPA019762,BCL7A,"Vesicles,Nucleoplasm"
1423,A2,2,HPA019762,BCL7A,"Vesicles,Nucleoplasm"
1423,A4,2,HPA054938,TNFSF10,"Cytoskeleton (Microtubules),Cytoskeleton (Cytokinetic bridge)"
1423,A4,5,HPA054938,TNFSF10,"Cytoskeleton (Microtubules),Cytoskeleton (Cytokinetic bridge)"
1423,B1,1,HPA069252,TMEM55B,Nucleus
1423,B1,3,HPA069252,TMEM55B,Nucleus
1423,B2,1,HPA061452,ICA1,Cytoplasm
1423,B2,2,HPA061452,ICA1,Cytoplasm
1423,C1,1,HPA067880,AP5B1,"Nucleus,Golgi apparatus"
1423,C1,6,HPA067880,AP5B1,"Nucleus,Golgi apparatus"
1423,C3,3,HPA071293,MKNK1,Nucleoplasm
1423,C3,4,HPA071293,MKNK1,Nucleoplasm
1423,C8,1,HPA050541,ZNF311,"Nucleus,Nucleoli,Cytoplasm"
1423,C8,4,HPA050541,ZNF311,"Nucleus,Nucleoli,Cytoplasm"
1423,D12,3,HPA023626,ITGB6,"Cell Junctions,Nucleoplasm"
1423,D12,4,HPA023626,ITGB6,"Cell Junctions,Nucleoplasm"
1423,D2,1,HPA068807,ZBED6,Nucleoplasm
1423,D2,3,HPA068807,ZBED6,Nucleoplasm
1423,D4,1,HPA000449,ESR1,Vesicles
1423,D4,2,HPA000449,ESR1,Vesicles
1423,D6,1,HPA043710,UBD,"Nucleus,Nucleoli (Fibrillar center)"
1423,D6,2,HPA043710,UBD,"Nucleus,Nucleoli (Fibrillar center)"
1423,D8,1,HPA053357,RYBP,Nucleoplasm
1423,D8,2,HPA053357,RYBP,Nucleoplasm
1423,D9,1,HPA048063,MUM1,Nucleoplasm
1423,D9,3,HPA048063,MUM1,Nucleoplasm
1423,E11,2,HPA051239,PPARG,NULL
1423,E11,3,HPA051239,PPARG,NULL
1423,E12,2,HPA035393,ACOXL,Cytoplasm
1423,E12,3,HPA035393,ACOXL,Cytoplasm
1423,E3,4,HPA070839,NR0B1,Nucleoplasm
1423,E3,6,HPA070839,NR0B1,Nucleoplasm
1423,E7,1,HPA054807,MAOA,Mitochondria
1423,E7,4,HPA054807,MAOA,Mitochondria
1423,F1,1,HPA071189,RTP4,Nucleoplasm
1423,F1,2,HPA071189,RTP4,Nucleoplasm
1423,F10,2,HPA041487,SULT2A1,Cytoplasm
1423,F10,3,HPA041487,SULT2A1,Cytoplasm
1423,F11,3,HPA051427,GRHL3,"Cytoplasm,Nucleoplasm"
1423,F11,4,HPA051427,GRHL3,"Cytoplasm,Nucleoplasm"
1423,F4,1,HPA023720,ESRP1,Nuclear bodies
1423,F4,2,HPA023720,ESRP1,Nuclear bodies
1423,G11,2,HPA051769,SATB1,Nuclear bodies
1423,G11,3,HPA051769,SATB1,Nuclear bodies
1423,G4,1,HPA025293,ERICH5,"Cytoplasm,Golgi apparatus,Nucleoplasm"
1423,G4,2,HPA025293,ERICH5,"Cytoplasm,Golgi apparatus,Nucleoplasm"
1423,H6,4,HPA046538,RIMS2,Cytoplasm
1423,H6,6,HPA046538,RIMS2,Cytoplasm
1424,B1,1,HPA046105,SLC5A7,"Cytoskeleton (Intermediate filaments),Cell Junctions"
1424,B1,2,HPA046105,SLC5A7,"Cytoskeleton (Intermediate filaments),Cell Junctions"
1424,B10,2,HPA055847,RNF144B,"Microtubule organizing center,Nucleoplasm"
1424,B10,3,HPA055847,RNF144B,"Microtubule organizing center,Nucleoplasm"
1424,B11,1,HPA053245,PTPRQ,NULL
1424,B11,2,HPA053245,PTPRQ,NULL
1424,B12,5,HPA006145,ZNF226,"Centrosome,Nuclear bodies"
1424,B12,7,HPA006145,ZNF226,"Centrosome,Nuclear bodies"
1424,B4,3,HPA059373,PBRM1,Nucleoplasm
1424,B4,4,HPA059373,PBRM1,Nucleoplasm
1424,B9,4,HPA054657,PLIN4,"Cytoplasm,Vesicles"
1424,B9,7,HPA054657,PLIN4,"Cytoplasm,Vesicles"
1424,C1,1,HPA046521,PCDH7,NULL
1424,C1,4,HPA046521,PCDH7,NULL
1424,C7,1,HPA003948,ITIH4,Vesicles
1424,C7,2,HPA003948,ITIH4,Vesicles
1424,D12,1,HPA042726,RHBG,Nucleoplasm
1424,D12,7,HPA042726,RHBG,Nucleoplasm
1424,D2,1,HPA063509,TMEM159,Vesicles
1424,D2,2,HPA063509,TMEM159,Vesicles
1424,D8,1,HPA043244,CLEC7A,Nucleoplasm
1424,D8,2,HPA043244,CLEC7A,Nucleoplasm
1424,E12,2,HPA041879,FAM212A,"Vesicles,Nucleoplasm"
1424,E12,3,HPA041879,FAM212A,"Vesicles,Nucleoplasm"
1424,E3,1,HPA058378,SYDE2,"Nucleoli,Golgi apparatus"
1424,E3,2,HPA058378,SYDE2,"Nucleoli,Golgi apparatus"
1424,E5,1,HPA064616,VGLL1,Nucleus
1424,E5,2,HPA064616,VGLL1,Nucleus
1424,F11,1,HPA053509,SIGLEC15,Golgi apparatus
1424,F11,2,HPA053509,SIGLEC15,Golgi apparatus
1424,F3,1,HPA060288,ZNF790,Nucleoli
1424,F3,2,HPA060288,ZNF790,Nucleoli
1424,F7,1,HPA005679,HPGD,"Cytoplasm,Nucleoplasm"
1424,F7,4,HPA005679,HPGD,"Cytoplasm,Nucleoplasm"
1424,F9,1,HPA054745,BCAS1,Vesicles
1424,F9,2,HPA054745,BCAS1,Vesicles
1424,G1,1,HPA048133,WSCD2,Nucleoplasm
